Train_size;Center_size;Kernel;Points_distribution;Best_epoch;Linf_Loss;Poly_degree;Trained_shapes;Trained_centers;Starting_shape;Trained_coefficients
15;5;gaussian_kernel;Equi;48844;9.465962648391724e-06;0;1.4443376064300537, 0.7635565996170044, 1.4482349157333374, 0.7704690098762512, -7.993683652784966e-07;-0.4124492406845093, 0.49693411588668823, 1.4125332832336426, 0.5043493509292603, 0.31723642349243164;1;
15;5;gaussian_kernel;Equi;27870;0.0007856637239456177;0;-2.464044523975417e-09, 0.20675264298915863, 0.20674948394298553, 1.5414283107572988e-44, 0.2067442387342453;0.525088369846344, 0.4999907612800598, 0.49999022483825684, 0.46496695280075073, 0.49999040365219116;1;
15;5;gaussian_kernel;Equi;47084;5.3651630878448486e-05;0;8.760917998958756e-42, 0.6673341989517212, 1.7262595782017421e-41, 0.680422306060791, 0.4638489782810211;1.585252285003662, 1.34540855884552, 1.1571145057678223, -0.3731551766395569, 0.4670027792453766;1;
15;5;gaussian_kernel;Equi;42470;5.515550947166048e-05;0;-4.243130152792318e-11, 2.696847645324745e-19, 0.6906303763389587, 0.6521375775337219, 0.4580816924571991;0.8687199354171753, -0.24580182135105133, 1.3803679943084717, -0.3024608790874481, 0.6557700634002686;1;
15;5;gaussian_kernel;Equi;49670;5.348657941794954e-05;0;0.6860924363136292, 0.4696398377418518, 0.47093355655670166, 5.106446862579439e-11, 0.6773192882537842;1.38548743724823, 0.5172824859619141, 0.5166606307029724, 1.3466333150863647, -0.36937424540519714;1;
15;5;gaussian_kernel;Equi;42154;6.265156116569415e-06;0;1.3072470426559448, 1.3246667385101318, 0.780392050743103, 0.7024632096290588, 0.773675262928009;-0.4790309965610504, 1.483216404914856, 0.5169561505317688, 0.4835952818393707, 0.5093849301338196;1;
15;5;gaussian_kernel;Equi;46508;5.61574415769428e-05;0;-1.9067295844356674e-38, -2.0739217272007293e-43, 0.6573715209960938, 0.45840081572532654, 0.6844465732574463;0.027869582176208496, -0.15284141898155212, 1.3202226161956787, 0.4098486006259918, -0.37718072533607483;1;
15;5;gaussian_kernel;Equi;32197;0.0005077141104266047;0;0.21015682816505432, 0.21015678346157074, 0.2101568579673767, 3.2602099616471007e-18, 0.2101568728685379;0.5000118017196655, 0.5000468492507935, 0.499976247549057, 0.34629541635513306, 0.4999706447124481;1;
15;5;gaussian_kernel;Equi;41435;4.772096872329712e-06;0;1.2507678270339966, 0.7587140202522278, -2.790300768218401e-10, 1.2161986827850342, 0.7699079513549805;1.5330735445022583, 0.5174952149391174, -0.47540122270584106, -0.5234395265579224, 0.5184014439582825;1;
15;5;gaussian_kernel;Equi;43797;0.0007243752479553223;0;0.2100100815296173, 9.262582849187041e-43, 0.21000924706459045, 0.21000684797763824, 0.21000811457633972;0.5000905394554138, 0.5468390583992004, 0.5000916719436646, 0.5000916719436646, 0.5000907778739929;1;
15;5;gaussian_kernel;Equi;44854;5.690182661055587e-05;0;6.250337657289771e-40, 0.4528449475765228, -3.084120032210033e-38, 0.6926285028457642, 0.641843855381012;1.2613458633422852, 0.27963146567344666, 1.2771046161651611, -0.39194440841674805, 1.2901782989501953;1;
15;5;gaussian_kernel;Equi;48925;5.307048559188843e-05;0;0.4727175533771515, 0.6802453398704529, 0.6861357688903809, 5.105870833746957e-34, 0.4717234671115875;0.5115123987197876, -0.3749460279941559, 1.3851741552352905, 1.0450793504714966, 0.5117177963256836;1;
15;5;gaussian_kernel;Equi;44049;1.1277035810053349e-05;0;0.7398986220359802, 1.224608302116394, 2.1159606811304738e-43, 1.4127475023269653, 1.0127243995666504;0.31023839116096497, 1.389930248260498, -0.11804094165563583, -0.4463633596897125, 0.4265052080154419;1;
15;5;gaussian_kernel;Equi;48944;5.316734313964844e-05;0;0.6796247959136963, 0.4705938696861267, 0.4663192331790924, -0.0076905288733541965, 0.6821691989898682;1.3680425882339478, 0.4968447685241699, 0.49623408913612366, 1.5652010440826416, -0.3732137084007263;1;
15;5;gaussian_kernel;Equi;45983;0.0007601871620863676;0;0.20747874677181244, 0.20747601985931396, -2.802596928649634e-45, 0.20747850835323334, -4.390818898790741e-14;0.5000184774398804, 0.5000189542770386, 0.404495507478714, 0.5000188946723938, 0.6099615097045898;1;
15;5;gaussian_kernel;Equi;48801;5.301833152770996e-05;0;0.46875280141830444, -5.593195395263859e-24, 0.4709838330745697, 0.6815105080604553, 0.6797648668289185;0.49661487340927124, -0.6160569787025452, 0.4967704117298126, -0.37583741545677185, 1.3724251985549927;1;
15;5;gaussian_kernel;Equi;42410;0.0008701682090759277;0;0.21047580242156982, 0.2104731798171997, 0.21047215163707733, 2.802596928649634e-45, 0.2104712724685669;0.5001866817474365, 0.5001855492591858, 0.5001850724220276, 0.6034823656082153, 0.5001848340034485;1;
15;5;gaussian_kernel;Equi;47511;5.6140124797821045e-05;0;0.6464126706123352, 5.175435414221248e-19, 0.45572933554649353, 1.7127245691629112e-26, 0.7010731101036072;-0.308481901884079, -0.5876837372779846, 0.6722019910812378, -0.11142096668481827, 1.4039162397384644;1;
15;5;gaussian_kernel;Equi;48756;5.269050598144531e-05;0;3.572705723091695e-36, 0.6839151978492737, 0.6839945316314697, 0.4734397232532501, 0.4714363217353821;1.142134189605713, -0.38867783546447754, 1.3887836933135986, 0.5001855492591858, 0.5001874566078186;1;
15;5;gaussian_kernel;Equi;49903;5.637854337692261e-05;0;0.507560670375824, 0.6844983100891113, 0.7199737429618835, 0.5369170904159546, 0.5736895799636841;0.3616335690021515, 1.4015918970108032, -0.41912081837654114, 0.013537829741835594, 1.1916192770004272;1;
15;5;gaussian_kernel;Equi;49154;9.510666131973267e-06;0;1.4556736946105957, 1.4125195741653442, 0.6735513210296631, 0.8081366419792175, 0.7669095396995544;1.4127230644226074, -0.4200490117073059, 0.6156436204910278, 0.5066095590591431, 0.4797431528568268;1;
15;5;gaussian_kernel;Equi;42369;9.19972444535233e-06;0;1.4380230903625488, 1.4417860507965088, 0.7857157588005066, 0.773940920829773, 0.3395024836063385;-0.4145137071609497, 1.4122785329818726, 0.4895097613334656, 0.5132838487625122, 0.589046061038971;1;
15;5;gaussian_kernel;Equi;49576;5.564093589782715e-05;0;-1.81938087947955e-29, 0.6618487238883972, 0.46298128366470337, -3.605060897275968e-17, 0.6852797865867615;-0.6058459281921387, -0.3254779577255249, 0.5735918283462524, 1.3939266204833984, 1.3742568492889404;1;
15;5;gaussian_kernel;Equi;48479;5.457724546431564e-05;0;2.864408522897293e-30, 0.7064259648323059, 2.144353054497894e-12, 0.4532151520252228, 0.6348891854286194;0.7484972476959229, 1.4092410802841187, -0.15332868695259094, 0.7854209542274475, -0.2790971100330353;1;
15;5;gaussian_kernel;Equi;48747;9.364821380586363e-06;0;1.4611797332763672, 0.8104923367500305, 0.7492504119873047, 1.3840621709823608, 0.6599339246749878;-0.41793879866600037, 0.49553751945495605, 0.4947740137577057, 1.4270962476730347, 0.3812539577484131;1;
15;5;gaussian_kernel;Equi;48977;4.2729079723358154e-05;0;0.4418364465236664, 0.44301220774650574, 0.44345375895500183, 0.6488925814628601, 0.7320893406867981;0.17503687739372253, 0.46616625785827637, 0.46604323387145996, 1.514349341392517, -0.5150517225265503;1;
15;5;gaussian_kernel;Equi;49114;5.352497100830078e-05;0;0.46495580673217773, 0.6688039302825928, 9.90452003400582e-19, 0.00024481775471940637, 0.6716642379760742;0.49043869972229004, 1.3427640199661255, 0.9598078727722168, -0.20686976611614227, -0.3494515120983124;1;
15;5;gaussian_kernel;Equi;49970;5.4836273193359375e-05;0;0.4747157096862793, 0.6847548484802246, 0.47120651602745056, 0.6777890920639038, 2.1170817199019336e-41;0.19345131516456604, 1.3727537393569946, 0.6864722967147827, -0.35980039834976196, 1.2603013515472412;1;
15;5;gaussian_kernel;Equi;18472;3.6507844924926758e-06;0;0.6687123775482178, 0.6450937390327454, 0.5786978006362915, 1.2836452722549438, 1.242009162902832;0.5151993036270142, 0.43490070104599, 0.5402392745018005, -0.5388709902763367, 1.5385836362838745;1;
15;5;gaussian_kernel;Equi;49685;5.6126966228475794e-05;0;0.4984014630317688, 0.7022489309310913, 0.4980716109275818, 0.6910304427146912, 0.5995774269104004;0.5323364734649658, -0.3962189257144928, 0.533342719078064, 1.392651915550232, -0.2340230643749237;1;
15;5;gaussian_kernel;Equi;47888;7.927417755126953e-06;0;1.245371699333191, -3.2429000890871196e-12, 0.7604227066040039, 1.2556182146072388, 1.2921305894851685;-0.33826395869255066, -0.4807703495025635, 0.5382608771324158, 0.525169312953949, 1.3600035905838013;1;
15;5;gaussian_kernel;Equi;43176;1.0594725608825684e-05;0;1.064674735069275, 1.5421558618545532, 1.013475775718689, 0.5931844115257263, 0.9271019697189331;0.1318623572587967, -0.44907236099243164, 2.484426259994507, 0.8223745822906494, 1.1779892444610596;1;
15;5;gaussian_kernel;Equi;49835;5.538761615753174e-05;0;0.7014028429985046, 0.47008368372917175, 2.9287137904388677e-43, 0.6668065786361694, 0.471851646900177;-0.40278637409210205, 0.3552479147911072, -0.6225614547729492, 1.3582826852798462, 0.4742600917816162;1;
15;5;gaussian_kernel;Equi;46055;0.0007718503475189209;0;-5.605193857299268e-45, 8.127531093083939e-44, 0.20776015520095825, 0.20775993168354034, 0.20775707066059113;0.5265049338340759, 0.38786664605140686, 0.5000535249710083, 0.500053346157074, 0.5000529885292053;1;
15;5;gaussian_kernel;Equi;47946;3.516674041748047e-06;0;0.6952807903289795, 1.2029051780700684, 0.6837412714958191, 1.1121000051498413, 0.7209640145301819;0.5004428029060364, 1.6044530868530273, 0.7060356736183167, -0.5891615748405457, 0.497162789106369;1;
15;5;gaussian_kernel;Equi;36900;8.799135684967041e-06;0;0.7873889207839966, 0.8287664651870728, 1.2811179161071777, 1.4914824962615967, 0.5518068075180054;0.5079900026321411, 0.5596591830253601, -0.44819772243499756, 1.4213643074035645, 1.0310245752334595;1;
15;5;gaussian_kernel;Equi;45713;4.7244131565093994e-05;0;0.4506472051143646, 2.1163881825397374e-35, 0.6340322494506836, 0.7264692187309265, 0.4461996853351593;0.5494190454483032, -0.24834685027599335, -0.41164520382881165, 1.4726885557174683, 0.8020774126052856;1;
15;5;gaussian_kernel;Equi;48660;5.698204040527344e-05;0;0.500212550163269, 0.6985621452331543, 0.6000378727912903, 0.7037856578826904, 0.5018559098243713;0.6665045619010925, 1.396147608757019, -0.2189411222934723, -0.39691269397735596, 0.5444532036781311;1;
15;5;gaussian_kernel;Equi;49869;5.8941543102264404e-05;0;0.6870693564414978, 0.650818943977356, 1.0227236712028245e-40, 1.1833835210465898e-38, 0.4561136066913605;1.3791993856430054, -0.3037042021751404, -0.10010382533073425, 1.2445076704025269, 0.6540043950080872;1;
15;5;gaussian_kernel;Equi;49557;9.253621101379395e-06;0;0.8016728162765503, 1.4201220273971558, 1.382659912109375, 0.8120371103286743, 1.7227114904900717e-38;0.5314026474952698, 1.4289953708648682, -0.4254223704338074, 0.49602705240249634, 0.5331544876098633;1;
15;5;gaussian_kernel;Equi;48906;1.000240445137024e-05;0;0.8104777336120605, 0.7903867959976196, 1.4448267221450806, 0.7656025290489197, 1.427499771118164;0.48225682973861694, 0.5162846446037292, 1.41339111328125, 0.5135877132415771, -0.4137083888053894;1;
15;5;gaussian_kernel;Equi;26299;0.0005478858947753906;0;-7.006492321624085e-45, 1.1188675994352399e-20, -2.9701922249828823e-41, 0.2096814513206482, 0.20967711508274078;0.3763553500175476, 0.6239356398582458, 0.4747936725616455, 0.5001276731491089, 0.5001258254051208;1;
15;5;gaussian_kernel;Equi;49602;5.1358594646444544e-05;0;0.7098113298416138, 0.5818315148353577, 1.125960534409387e-05, 0.6598251461982727, 0.4765276312828064;-0.4215777516365051, -0.24823270738124847, -0.9177636504173279, 1.3869776725769043, 0.5422185063362122;1;
15;5;gaussian_kernel;Equi;49543;0.0005513635696843266;0;0.20619069039821625, 0.20618203282356262, -9.226772543078857e-32, 0.206178218126297, -1.1364872989361174e-06;0.5000057220458984, 0.4999958574771881, 0.45864930748939514, 0.49999144673347473, 0.47307926416397095;1;
15;5;gaussian_kernel;Equi;49870;9.719282388687134e-06;0;-1.1923906474921886e-22, 0.8068836331367493, 0.8070105910301208, 1.435155987739563, 1.433213233947754;-0.13915696740150452, 0.4976120591163635, 0.5014341473579407, -0.41114476323127747, 1.4110690355300903;1;
15;5;gaussian_kernel;Equi;49650;5.430274177342653e-05;0;0.4626742899417877, 1.3611959177938193e-33, -3.531272130098539e-43, 0.6746952533721924, 0.6620470881462097;0.4463376998901367, 1.6836248636245728, -0.5572488307952881, -0.3544909954071045, 1.325279951095581;1;
15;5;gaussian_kernel;Equi;49906;5.778670310974121e-05;0;0.7098020911216736, 0.49304312467575073, 0.497682124376297, 0.4954489469528198, 0.6889874339103699;-0.39546456933021545, 0.3202681541442871, 0.48661544919013977, 0.4865511655807495, 1.3781280517578125;1;
15;5;gaussian_kernel;Equi;27724;0.0004605035937856883;0;-1.6426020598815506e-41, 0.2065848559141159, 0.20658589899539948, 0.20658576488494873, 5.396027035362424e-35;0.4206777513027191, 0.500005304813385, 0.5000054836273193, 0.5000050067901611, 0.3310618996620178;1;
15;5;gaussian_kernel;Equi;44659;5.432104444480501e-05;0;3.0845148657476784e-09, 0.4522284269332886, 0.6299315690994263, -1.883898761434466e-07, 0.7132301926612854;0.05499512329697609, 0.8265799283981323, -0.2731810212135315, 1.0389233827590942, 1.418884038925171;1;
15;5;gaussian_kernel;Equi;45940;0.0005924621364101768;0;0.20713509619235992, 6.58610278232664e-44, -4.3852907028435823e-32, 0.20713353157043457, 0.20712798833847046;0.5000053644180298, 0.5180795788764954, 0.442755788564682, 0.5000073313713074, 0.500016450881958;1;
15;5;gaussian_kernel;Equi;32867;2.6464462280273438e-05;0;0.00266246241517365, 0.7064881920814514, 2.0486228466033936, 0.7482735514640808, -0.2152259647846222;-0.8086037635803223, 1.0580707788467407, 2.1496541500091553, -0.3929940462112427, -1.1104906797409058;1;
15;5;gaussian_kernel;Equi;35746;0.0006464272737503052;0;-1.401298464324817e-45, 0.2083543986082077, -1.8860095649526214e-38, 0.2083502858877182, -4.010317700878876e-27;0.47781985998153687, 0.5000038146972656, 0.3871595859527588, 0.500003457069397, 0.5927207469940186;1;
15;5;gaussian_kernel;Equi;34396;0.0006218967027962208;0;0.2070191353559494, 0.2070188969373703, 0.20701758563518524, 4.8991656990188256e-32, 2.382207389352189e-44;0.5000188946723938, 0.5000186562538147, 0.500019371509552, 0.5002351403236389, 0.5865415930747986;1;
15;5;gaussian_kernel;Equi;44439;1.1228024959564209e-05;0;1.449747920036316, 1.2351018190383911, 0.7511779069900513, 2.6938857394798177e-11, 1.1030914783477783;-0.4240491986274719, 1.3604865074157715, 0.3535657227039337, -0.5167840123176575, 0.4108456075191498;1;
15;5;gaussian_kernel;Equi;49001;5.749613046646118e-05;0;0.5007328987121582, 0.49586278200149536, 0.7007555365562439, 0.4985569715499878, 0.7045184969902039;0.49359095096588135, 0.4929811358451843, 1.3978663682937622, 0.4933346211910248, -0.40282487869262695;1;
15;5;gaussian_kernel;Equi;43000;5.57824969291687e-05;0;-3.030403928877068e-26, 0.6851778626441956, 9.045926979197149e-20, 0.46076124906539917, 0.659691572189331;-0.31763845682144165, 1.377122402191162, 1.3854910135269165, 0.5816742777824402, -0.3248445391654968;1;
15;5;gaussian_kernel;Equi;32054;0.0008230209350585938;0;0.20700281858444214, -1.0861472804772443e-38, -2.5223372357846707e-44, 0.20700137317180634, 0.20700491964817047;0.499763548374176, 0.4961923658847809, 0.46542802453041077, 0.49975916743278503, 0.4997688829898834;1;
15;5;gaussian_kernel;Equi;49926;5.520135164260864e-05;0;0.6589106321334839, 0.463623583316803, 0.4683636426925659, 0.6999101638793945, -1.9773782269350135e-35;1.3330644369125366, 0.2715360224246979, 0.4677392542362213, -0.39403632283210754, -0.4778805673122406;1;
15;5;gaussian_kernel;Equi;49688;9.066574421012774e-06;0;0.8293601274490356, 0.8092572689056396, 1.3900569677352905, 1.4057730436325073, 0.0005025084246881306;0.4942532479763031, 0.4943956732749939, 1.4251161813735962, -0.42726871371269226, 0.5544537901878357;1;
15;5;gaussian_kernel;Equi;49718;2.2649765014648438e-06;3;3.5567907730182924e-07, 0.9381855130195618, 1.0078266859054565, 1.0345834493637085, 0.8063067197799683;0.7482470273971558, -0.7017907500267029, -2.6767525672912598, 3.592714786529541, 0.31997746229171753;1;
15;5;gaussian_kernel;Equi;41481;2.3646280169487e-06;3;1.0642277002334595, 0.510647177696228, 7.73240283922453e-15, 0.5809789299964905, 0.5649698972702026;-0.7946458458900452, -0.07225961983203888, 0.15525132417678833, -0.14606864750385284, -0.2422565370798111;1;
15;5;gaussian_kernel;Equi;46171;1.8700957298278809e-06;3;0.9547749757766724, 0.3821640908718109, 0.8868594765663147, 0.7051981687545776, 1.1237488985061646;3.966920852661133, 1.7699373960494995, -0.8586089015007019, 0.18362756073474884, 3.405622720718384;1;
15;5;gaussian_kernel;Equi;39876;2.562999725341797e-06;3;0.8130502700805664, 0.6377747058868408, 0.6864150762557983, 0.4291413724422455, -8.176353142172762e-31;-2.0857250690460205, 1.2761980295181274, 1.428450345993042, -0.4386915862560272, 0.16408319771289825;1;
15;5;gaussian_kernel;Equi;31423;1.8700957298278809e-06;3;0.6514180302619934, 1.0518733263015747, 1.2031371593475342, 1.288252353668213, 0.43588247895240784;0.33556511998176575, -0.1303582787513733, -0.7182546854019165, 4.089041233062744, 1.7851680517196655;1;
15;5;gaussian_kernel;Equi;49430;2.798391506075859e-06;3;0.8077934980392456, 1.165868651620272e-10, 1.2598694562911987, 1.5790913105010986, -5.777124438555159e-12;0.44716012477874756, 0.5605753660202026, -0.1323784589767456, -0.5589268803596497, 0.5432705879211426;1;
15;5;gaussian_kernel;Equi;45070;2.5033950805664062e-06;3;0.5471979975700378, 1.695036768913269, 0.8037936091423035, 1.4851744174957275, 0.7702199816703796;1.9320664405822754, -0.5499448180198669, 0.2698539197444916, -0.11485028266906738, 0.16826747357845306;1;
15;5;gaussian_kernel;Equi;10289;3.8743019104003906e-07;3;0.28987395763397217, 0.5634327530860901, 1.183298945426941, 0.8684388399124146, 0.1309116631746292;1.4414961338043213, 1.6088488101959229, 3.6921567916870117, 1.2219985723495483, 0.4686872363090515;1;
15;5;gaussian_kernel;Equi;41720;2.980232238769531e-07;3;0.6091732978820801, 0.591269314289093, 0.5803000330924988, 1.2362391866826126e-15, 0.5422732830047607;-0.2400851845741272, -0.4031934142112732, -0.3555542528629303, 0.3192051947116852, -0.925480842590332;1;
15;5;gaussian_kernel;Equi;48335;5.811452865600586e-07;3;0.5778367519378662, 0.6369557976722717, 1.0856188535690308, 0.5233539938926697, 1.3531180620193481;-0.3570724427700043, 1.397855520248413, -2.7801969051361084, 1.4966216087341309, -2.429961681365967;1;
15;5;gaussian_kernel;Equi;40349;2.086162567138672e-07;3;0.16587390005588531, 0.5584568977355957, 0.5338162183761597, 0.6105225086212158, 0.37084800004959106;-0.0882958322763443, 0.01230970211327076, 1.0874446630477905, -1.988451361656189, -0.5617700219154358;1;
15;5;gaussian_kernel;Equi;42034;1.2898817658424377e-06;3;1.236223816871643, 0.5571066737174988, 0.9070279598236084, 0.5666003823280334, 1.094405174255371;-2.800710916519165, -0.09704286605119705, -1.033468246459961, -0.27994924783706665, -2.4865469932556152;1;
15;5;gaussian_kernel;Equi;48540;1.6093254089355469e-06;3;0.9973100423812866, 0.5432155132293701, 1.1439348459243774, 0.6412732601165771, 1.1811487674713135;-0.8489243984222412, -0.17105813324451447, -2.787365436553955, -0.06573690474033356, 3.3981316089630127;1;
15;5;gaussian_kernel;Equi;49351;4.682689905166626e-06;3;0.8092721104621887, 1.2795884609222412, 0.6277793645858765, 0.6642448902130127, 1.037796974182129;0.5218364596366882, -0.6512604355812073, 0.08936277031898499, 1.861550211906433, -0.1689116507768631;1;
15;5;gaussian_kernel;Equi;35745;4.055909812450409e-06;3;0.7284330129623413, 0.5547306537628174, 1.185529351234436, 1.1098182920015238e-21, 0.8516777753829956;-0.04521678760647774, -0.04097110405564308, -0.6743571162223816, 1.6331490278244019, 1.2681114673614502;1;
15;5;gaussian_kernel;Equi;48583;3.5688281059265137e-06;3;0.7867494821548462, 0.699650228023529, 0.5020031332969666, 0.42687955498695374, 1.0807775259017944;-1.522165298461914, -0.07926369458436966, 1.0253360271453857, 1.3889703750610352, -0.8206974267959595;1;
15;5;gaussian_kernel;Equi;44404;2.592802047729492e-06;3;0.6548967957496643, 1.139519453048706, 0.8860832452774048, 0.9794947504997253, 0.6798875331878662;1.5410505533218384, -2.5865254402160645, -0.29748159646987915, -0.7777062654495239, 0.12423493713140488;1;
15;5;gaussian_kernel;Equi;49788;1.1771917343139648e-06;3;0.47803524136543274, 1.0571352243423462, 0.6638289093971252, 1.047600269317627, 0.5005694031715393;-0.46703487634658813, -0.08535027503967285, -0.7884419560432434, 1.3022969961166382, -0.47175201773643494;1;
15;5;gaussian_kernel;Equi;49820;4.470348358154297e-07;3;0.5519165992736816, 0.646510899066925, 0.9895948171615601, 0.767108678817749, 0.7866455912590027;-1.1284501552581787, 0.36034896969795227, -2.7615835666656494, 1.579371452331543, -0.7783921957015991;1;
15;5;gaussian_kernel;Equi;49400;2.33575701713562e-06;3;-8.949112284550864e-11, 0.6377489566802979, 0.6739695072174072, 0.9796540141105652, 0.7333665490150452;-0.5058648586273193, 0.14182938635349274, -0.09697863459587097, -0.82444828748703, 1.7149903774261475;1;
15;5;gaussian_kernel;Equi;48031;1.7210841178894043e-06;3;0.6754381060600281, 0.5362932085990906, 3.394778960720889e-19, 0.5275841951370239, 1.013695240020752;0.09676910936832428, -0.40034380555152893, 0.9135839939117432, -0.48465728759765625, -0.7829976081848145;1;
15;5;gaussian_kernel;Equi;36187;2.6694033294916153e-06;3;0.2617647349834442, 1.6118614673614502, 0.5651775002479553, 1.3169063329696655, 0.8230293393135071;1.6936373710632324, -0.5856450200080872, -0.28969961404800415, -0.1666637361049652, 0.378623902797699;1;
15;5;gaussian_kernel;Equi;48193;2.212822437286377e-06;3;1.0835301876068115, 0.2307082861661911, 0.650834321975708, 1.01361882686615, 0.6130261421203613;3.692715883255005, -1.1151940822601318, 0.06675326824188232, -0.7905995845794678, -0.2563977837562561;1;
15;5;gaussian_kernel;Equi;40969;4.538334906101227e-06;3;0.5711644291877747, 5.3113289766315575e-08, 0.5987705588340759, 1.0434587001800537, 0.6881514191627502;1.659848928451538, 0.3572792112827301, -0.2738538086414337, -0.7391724586486816, 0.10695939511060715;1;
15;5;gaussian_kernel;Equi;46585;7.7858567237854e-07;3;0.8683316707611084, 0.5603154897689819, 1.2816840410232544, 1.3328633308410645, 0.6291093826293945;-0.9360262751579285, 1.5365722179412842, -2.3137221336364746, 3.231966733932495, 0.07353513687849045;1;
15;5;gaussian_kernel;Equi;38618;9.5367431640625e-07;3;0.40385645627975464, 0.18165439367294312, 0.8303071856498718, 0.6279498338699341, 0.527306318283081;1.6650670766830444, 1.3521487712860107, -1.0284017324447632, -0.009095386601984501, -0.615136981010437;1;
15;5;gaussian_kernel;Equi;37662;9.825453162193298e-07;3;0.7277743220329285, 1.16200852394104, 1.2234166860580444, 0.510115921497345, 0.6715869307518005;-0.45241284370422363, 3.524906635284424, -1.944108009338379, -0.9038360714912415, 0.7529662847518921;1;
15;5;gaussian_kernel;Equi;21628;1.0132789611816406e-06;3;0.6762415170669556, 0.41780778765678406, 0.5035777688026428, 0.7075086832046509, 0.349597692489624;0.09201744943857193, -0.026307402178645134, -0.37846189737319946, -1.3703155517578125, -0.047624632716178894;1;
15;5;gaussian_kernel;Equi;46289;5.841720849275589e-07;3;0.5423781871795654, 0.790490448474884, 1.1863957643508911, 1.1988424062728882, 0.48380255699157715;1.6859126091003418, 1.3331971168518066, 3.6308865547180176, -2.293658971786499, -0.4616197645664215;1;
15;5;gaussian_kernel;Equi;42827;3.427267074584961e-07;3;0.6993491649627686, 0.2940182089805603, 0.2759246528148651, 1.1853502988815308, 0.8056654334068298;1.307547688484192, -0.07136297971010208, -0.13102592527866364, -2.4552242755889893, 1.3581479787826538;1;
15;5;gaussian_kernel;Equi;27084;2.566725015640259e-06;3;0.43854430317878723, 0.7456340789794922, 1.0920677185058594, 0.979108452796936, 6.73212318793801e-24;1.6427274942398071, 0.06537193804979324, -0.7141209244728088, 1.2554781436920166, 0.8171572685241699;1;
15;5;gaussian_kernel;Equi;31540;8.871775207808241e-07;3;0.19682767987251282, 0.5767791867256165, 0.4752733111381531, 0.3659237027168274, 0.6927215456962585;-0.2505698800086975, 1.3521385192871094, -0.3968181312084198, 1.3632712364196777, -0.11590808629989624;1;
15;5;gaussian_kernel;Equi;49992;2.8247013688087463e-06;3;0.45088186860084534, 1.0443503856658936, 0.5975878238677979, 3.299385070709704e-11, 0.6201565861701965;-0.3605465888977051, 0.05939507111907005, -0.89765465259552, 1.6051605939865112, -0.28201088309288025;1;
15;5;gaussian_kernel;Equi;47389;4.24310564994812e-06;3;1.0056226253509521, 0.7555397748947144, 0.6022196412086487, 9.078969613494375e-20, 0.6607722043991089;-0.756787896156311, 0.22436344623565674, 1.7648602724075317, 0.1500178426504135, 0.0007288858178071678;1;
15;5;gaussian_kernel;Equi;41325;3.427267074584961e-06;3;1.2750402688980103, 1.060463547706604, 0.6966654658317566, 0.732990562915802, 1.293550968170166;1.142292857170105, -2.6304614543914795, -0.015394703485071659, -0.05638844892382622, -0.6422242522239685;1;
15;5;gaussian_kernel;Equi;24982;1.944601535797119e-06;3;1.4541943073272705, 0.607985258102417, 0.7708743810653687, 0.6147233247756958, 1.6022899150848389;-0.09949177503585815, 1.631622076034546, 0.21052145957946777, 1.6050914525985718, -0.5666449069976807;1;
15;5;gaussian_kernel;Equi;49397;2.816319465637207e-06;3;0.5572773814201355, 0.6510732769966125, 0.5516666173934937, 1.0601680278778076, 0.8958497047424316;-0.32310056686401367, 0.12922394275665283, -0.3329516053199768, -0.742892861366272, -0.36565276980400085;1;
15;5;gaussian_kernel;Equi;49082;1.7210841178894043e-06;3;1.262750267982483, 0.6281657814979553, 0.0024711876176297665, 0.6790120005607605, 0.43226757645606995;3.302035093307495, 1.3566396236419678, 0.5193959474563599, 1.4176543951034546, -0.4445164203643799;1;
15;5;gaussian_kernel;Equi;38316;4.6193599700927734e-07;3;3.790933527531007e-20, 0.5681889057159424, 0.8906815648078918, 1.3742773532867432, 0.5115991234779358;0.7682972550392151, -0.2547588348388672, 1.2615761756896973, -2.1136958599090576, -0.379017174243927;1;
15;5;gaussian_kernel;Equi;47293;2.9867514967918396e-06;3;1.0496917963027954, 0.6334514021873474, 0.4444502294063568, 0.6867644786834717, 3.894200736378096e-28;-0.755950927734375, 0.23456966876983643, 1.3174059391021729, -0.10952859371900558, -0.10668299347162247;1;
15;5;gaussian_kernel;Equi;44202;5.066394805908203e-07;3;0.69883131980896, 0.5884903073310852, 0.45870518684387207, 1.1595755815505981, 0.5300171971321106;-0.7463349103927612, -0.05229627713561058, -0.6545832753181458, -2.4032773971557617, -0.43379083275794983;1;
15;5;gaussian_kernel;Equi;20680;1.1185184121131897e-06;3;0.9198701977729797, 1.315272624971206e-13, 0.6252540946006775, 0.5831231474876404, 0.8897171020507812;-0.8582406044006348, 1.0629123449325562, 0.5328501462936401, -0.32273903489112854, 1.7502917051315308;1;
15;5;gaussian_kernel;Equi;48288;3.2186508178710938e-06;3;0.32157036662101746, 5.363365307431422e-10, 0.9882116317749023, 0.607747495174408, 0.6073721647262573;1.4730597734451294, 0.6010086536407471, -0.8483399748802185, -0.017311394214630127, -0.13747654855251312;1;
